tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse,outright_season,outright_event_completed,outright_book,outright_market,outright_open_odds,outright_open_time,outright_close_odds,outright_close_time,outright_outcome,outright_bet_outcome_text,outright_bet_outcome_numeric,dfs_season,dfs_site,dfs_ownerships_from,dfs_salary,dfs_ownership,dfs_fin_text,dfs_streak_pts,dfs_bogey_free_pts,dfs_hole_in_one_pts,dfs_sub_70_pts,dfs_hole_score_pts,dfs_finish_pts,dfs_total_pts,Birdie Or Better %,Birdie to Bogey Ratio,Bogey Avoidance %,Field Sum Eagles or Better,Field Sum Birdies,Field Sum Bogies,Field Sum Doubles or Worse,Field Num Players,Field Birdie or Better %,Field Birdie to Bogey Ratio,Field Bogey Avoidance %,SG_Birdie or Better %,sg_birdie_to_bogey_ratio,sg_bogey_avoidance,sg_driving_dist,sg_driving_acc,sg_gir,Total Driving,Ball Striking,Field Avg Dist,Field Avg Acc,Field Avg GIR,Norm SG Distance,Norm Fairways Gained,Norm Greens Gained,Norm SG Birdie or Better %,Norm SG Birdie to Bogey Ratio,Norm SG Bogey Avoidance,Field Prox FW,SG Prox FW,Norm SG Prox FW,Name Adjusted,LOCATION,DESIGNER,Redesigned,STYLE,GREENS,GREENS (2),GREEN SPEEDS,GREEN SIZE,FAIRWAYS,FAIRWAY LENGTH (sg.ft.),ROUGH LENGH,ROUGH ACRES (sg.ft.),DRAINAGE,YARDAGE,LENGTH,PAR,Bunkers,Water Hazards,Water Hazards in Play,SCORING,WEATHER,WEATHER DETAILS,TYPE,CUT,WINNING SCORE,WINNER,GD%,GG GAINED,B2B,BOB,EGG,EDG,Total Accuracy,200+,200-175,175-150,150-125,125-,PAR 4,PAR 5,Rounds,Sum TD,Sum BS,FAIRWAY WIDTH,GREEN WIDTH,GREEN SPEEDS,ROUGH LENGTH,WATER HAZARDS,ROUGH AMOUNT,BUNKERS,RAIN
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Paratore, Renato",16549,T7,3,glendower gc,3634,72,1,,69,,,,,,1.613,,,,,,,,,0,5,11,2,0,,,,,,,,,,,,2018,draftkings,,,,T7,3,0,0,0,89,10,102,27.77777778,2.5,88.88888889,15,332,207,23,75,25.7037037,1.508695652,82.96296296,2.074074074,0.991304348,5.925925926,0.162739787,0,0,0.012769186,0.012769186,,,,0.012769186,0,0,0.211971334,0.991304348,0.604160272,,0.012769186,0,Renato Paratore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Pavon, Matthieu",19960,T34,3,glendower gc,3634,72,1,,68,,,,,,2.613,,,,,,,,,0,5,12,1,0,,,,,,,,,,,,2018,draftkings,,,,T34,3,3,0,0,72,2,80,27.77777778,5,94.44444444,15,332,207,23,75,25.7037037,1.508695652,82.96296296,2.074074074,3.491304348,11.48148148,0.162739787,0,0,0.012769186,0.012769186,,,,0.012769186,0,0,0.211971334,3.491304348,1.170560526,,0.012769186,0,Matthieu Pavon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Pavon, Matthieu",19960,T34,4,glendower gc,3634,72,1,,74,,,,,,-3.427,,,,,,,,,0,5,7,5,1,,,,,,,,,,,,2018,draftkings,,,,T34,3,3,0,0,72,2,80,27.77777778,0.833333333,66.66666667,25,308,213,18,75,24.66666667,1.441558442,82.88888889,3.111111111,-0.608225108,-16.22222222,0.24410968,0,0,0.019153779,0.019153779,,,,0.019153779,0,0,0.327412305,-0.608225108,-1.874745378,,0.019153779,0,Matthieu Pavon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Walters, Justin",8045,T38,1,glendower gc,3634,72,10,,69,,,,,,3.523,,,,,,,,,1,6,7,3,1,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,86,2,88,38.88888889,1.75,77.77777778,16,565,503,82,155,20.82437276,0.993162393,79.03225806,18.06451613,0.756837607,-1.254480287,1.417411045,0,0,0.111215493,0.111215493,,,,0.111215493,0,0,1.908159029,0.756837607,-0.12670662,,0.111215493,0,Justin Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Walters, Justin",8045,T38,2,glendower gc,3634,72,1,,69,,,,,,3.396,,,,,,,,,0,5,11,2,0,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,86,2,88,27.77777778,2.5,88.88888889,21,573,486,88,154,21.42857143,1.034843206,79.29292929,6.349206349,1.465156794,9.595959596,0.49818302,0,0,0.039089346,0.039089346,,,,0.039089346,0,0,0.646003212,1.465156794,0.897613243,,0.039089346,0,Justin Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Walters, Justin",8045,T38,3,glendower gc,3634,72,1,,73,,,,,,-2.387,,,,,,,,,0,6,6,5,1,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,86,2,88,33.33333333,1,66.66666667,15,332,207,23,75,25.7037037,1.508695652,82.96296296,7.62962963,-0.508695652,-16.2962963,0.598649929,0,0,0.046972364,0.046972364,,,,0.046972364,0,0,0.779751692,-0.508695652,-1.661440747,,0.046972364,0,Justin Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Walters, Justin",8045,T38,4,glendower gc,3634,72,1,,71,,,,,,-0.427,,,,,,,,,1,4,9,3,1,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,86,2,88,27.77777778,1.25,77.77777778,25,308,213,18,75,24.66666667,1.441558442,82.88888889,3.111111111,-0.191558442,-5.111111111,0.24410968,0,0,0.019153779,0.019153779,,,,0.019153779,0,0,0.327412305,-0.191558442,-0.590673201,,0.019153779,0,Justin Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Fisher, Oliver",10863,T38,1,glendower gc,3634,72,10,,69,,,,,,3.523,,,,,,,,,1,3,12,2,0,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,80,2,82,22.22222222,2,88.88888889,16,565,503,82,155,20.82437276,0.993162393,79.03225806,1.397849462,1.006837607,9.856630824,0.109680617,0,0,0.008605961,0.008605961,,,,0.008605961,0,0,0.147655163,1.006837607,0.995552018,,0.008605961,0,Oliver Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Fisher, Oliver",10863,T38,2,glendower gc,3634,72,1,,72,,,,,,0.396,,,,,,,,,1,3,10,3,1,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,80,2,82,22.22222222,1,77.77777778,21,573,486,88,154,21.42857143,1.034843206,79.29292929,0.793650794,-0.034843206,-1.515151515,0.062272878,0,0,0.004886168,0.004886168,,,,0.004886168,0,0,0.080750402,-0.034843206,-0.141728407,,0.004886168,0,Oliver Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euro,2018,2018,1/14/2018,BMW SA Open hosted by the City of Ekurhuleni,2018004,"Fisher, Oliver",10863,T38,3,glendower gc,3634,72,1,,71,,,,,,-0.387,,,,,,,,,1,4,8,5,0,,,,,,,,,,,,2018,draftkings,,,,T38,0,0,0,0,80,2,82,27.77777778,1,72.22222222,15,332,207,23,75,25.7037037,1.508695652,82.96296296,2.074074074,-0.508695652,-10.74074074,0.162739787,0,0,0.012769186,0.012769186,,,,0.012769186,0,0,0.211971334,-0.508695652,-1.095040492,,0.012769186,0,Oliver Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
